,Culture Test ID,Culture Sample 1 Timestamp,Beach,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Latitude,Longitude
13245,109321.0,08/12/2013 12:00:00 AM,South Shore,1986.0,168.0,577.6,41.7689,-87.5636
13247,110711.0,08/08/2012 12:00:00 AM,Oak Street,91.0,93.3,92.1,41.9032,-87.6235
13248,111893.0,07/08/2013 12:00:00 AM,Montrose Dog,31.0,51.0,39.8,41.96869,-87.642617
13250,99003.0,08/02/2007 12:00:00 AM,12th Street,410.6,65.0,163.4,41.8638,-87.6083
13251,112980.0,06/20/2016 11:50:00 AM,Oak Street,5.0,5.0,5.0,41.9032,-87.6235
13252,90183.0,06/24/2011 12:00:00 AM,12th Street,4.1,1.0,2.0,41.8638,-87.6083
13253,100047.0,07/11/2008 12:00:00 AM,Juneway,64.4,50.4,57.0,42.0224,-87.6674
13254,102396.0,07/10/2008 12:00:00 AM,57th Street,1.0,1.0,1.0,41.7911,-87.5797
13255,91120.0,07/20/2009 12:00:00 AM,12th Street,42.2,36.4,39.2,41.8638,-87.6083
13256,89993.0,08/30/2010 12:00:00 AM,63rd Street,55.4,37.9,45.8,41.7827,-87.5748
13257,108247.0,05/22/2014 12:00:00 AM,Montrose Dog,3.0,3.0,3.0,41.96869,-87.642617
13258,111360.0,08/20/2012 12:00:00 AM,Foster,152.9,81.6,111.7,41.9785,-87.6515
13260,101807.0,08/14/2008 12:00:00 AM,Ohio Street,36.4,41.0,38.6,41.8935,-87.6152
13261,108194.0,05/20/2014 12:00:00 AM,63rd Street,40.4,54.6,47.0,41.7827,-87.5748
13263,100835.0,08/01/2008 12:00:00 AM,Oak Street,60.9,48.0,54.1,41.9032,-87.6235
13265,91743.0,07/07/2009 12:00:00 AM,Foster,66.3,74.3,70.2,41.9785,-87.6515
13266,104670.0,06/30/2006 12:00:00 AM,Calumet,26.6,30.0,28.2,41.7142,-87.5299
13267,93653.0,08/29/2014 12:00:00 AM,Juneway,17.0,11.0,13.7,42.0224,-87.6674
13268,88645.0,08/04/2010 12:00:00 AM,63rd Street,1046.7,980.4,1013.0,41.7827,-87.5748
13269,108779.0,05/31/2013 12:00:00 AM,Montrose,12.0,9.0,10.4,41.9655,-87.6385
13270,95053.0,05/29/2015 12:00:00 AM,North Avenue,687.0,21.0,120.1,41.9148,-87.6273
13271,102612.0,06/09/2009 12:00:00 AM,Lane,19.5,21.1,20.3,41.9877,-87.6545
13272,112284.0,06/13/2014 12:00:00 AM,57th Street,4.0,2.0,2.8,41.7911,-87.5797
13274,103991.0,07/06/2007 12:00:00 AM,63rd Street,1299.7,920.8,1094.0,41.7827,-87.5748
13277,99587.0,09/01/2007 12:00:00 AM,57th Street,45.7,70.3,56.7,41.7911,-87.5797
13278,89854.0,08/23/2010 12:00:00 AM,57th Street,64.5,45.7,54.3,41.7911,-87.5797
13279,94968.0,08/15/2015 12:00:00 AM,Montrose Dog,866.0,1203.0,1020.7,41.96869,-87.642617
13280,95268.0,06/03/2015 12:00:00 AM,12th Street,194.0,155.0,173.4,41.8638,-87.6083
13281,113462.0,07/22/2016 06:35:00 AM,Calumet,770.0,579.0,667.7,41.7142,-87.5299
13283,112662.0,05/27/2016 10:55:00 AM,Howard,9.0,5.0,6.7,42.0188,-87.6663
13284,110053.0,07/12/2012 12:00:00 AM,Ohio Street,8.6,4.1,5.9,41.8935,-87.6152
13285,112412.0,07/15/2013 12:00:00 AM,Montrose,291.0,107.0,176.5,41.9655,-87.6385
13286,112196.0,05/25/2012 12:00:00 AM,Calumet,488.4,325.5,398.7,41.7142,-87.5299
13287,104921.0,06/17/2013 12:00:00 AM,63rd Street,5.0,3.0,3.9,41.7827,-87.5748
13289,111291.0,08/17/2012 12:00:00 AM,Foster,88.4,80.1,84.1,41.9785,-87.6515
13290,89541.0,05/31/2011 12:00:00 AM,Foster,21.8,18.9,20.3,41.9785,-87.6515
13291,107344.0,07/02/2012 12:00:00 AM,Foster,71.7,88.2,79.5,41.9785,-87.6515
13292,95643.0,06/10/2015 12:00:00 AM,12th Street,23.0,4.0,9.6,41.8638,-87.6083
13293,106729.0,06/27/2014 12:00:00 AM,Montrose,130.0,77.0,100.0,41.9655,-87.6385
13294,104004.0,07/06/2007 12:00:00 AM,North Shore,50.4,46.4,48.4,42.0027,-87.6564
13295,88555.0,07/30/2010 12:00:00 AM,Osterman,209.8,172.6,190.3,41.9877,-87.6545
13297,101167.0,06/25/2008 12:00:00 AM,Rainbow,151.5,235.9,189.0,41.758,-87.551
13298,96091.0,08/04/2011 12:00:00 AM,Oakwood,33.2,18.7,24.9,41.8211,-87.5976
13299,88162.0,06/01/2010 12:00:00 AM,Ohio Street,151.2,45.0,82.5,41.8935,-87.6152
13300,95501.0,07/17/2014 12:00:00 AM,Montrose Dog,6.0,6.0,6.0,41.96869,-87.642617
13302,112447.0,07/17/2013 12:00:00 AM,57th Street,6.0,4.0,4.9,41.7911,-87.5797
13303,104265.0,06/28/2006 12:00:00 AM,57th Street,9.7,13.1,11.3,41.7911,-87.5797
13304,96194.0,08/08/2011 12:00:00 AM,Rogers,201.4,178.5,189.6,42.0213,-87.6666
13305,111765.0,05/30/2014 12:00:00 AM,Montrose,5.0,1.0,2.2,41.9655,-87.6385
13306,112299.0,06/13/2014 12:00:00 AM,Howard,3.0,3.0,3.0,42.0188,-87.6663
13307,98024.0,08/11/2006 12:00:00 AM,12th Street,980.4,1735.0,1304.2,41.8638,-87.6083
13308,92681.0,08/06/2014 12:00:00 AM,Rogers,214.0,137.0,171.2,42.0213,-87.6666
13309,109431.0,08/22/2013 12:00:00 AM,Calumet,517.0,1203.0,788.6,41.7142,-87.5299
13310,104365.0,08/02/2006 12:00:00 AM,Osterman,290.9,133.3,196.9,41.9877,-87.6545
13312,92816.0,06/29/2015 12:00:00 AM,57th Street,47.0,16.0,27.4,41.7911,-87.5797
13313,102044.0,07/04/2008 12:00:00 AM,Foster,39.3,91.0,59.8,41.9785,-87.6515
13314,109017.0,05/31/2013 12:00:00 AM,Juneway,6.0,7.0,6.5,42.0224,-87.6674
13315,108271.0,05/23/2014 12:00:00 AM,Osterman,1.0,1.0,1.0,41.9877,-87.6545
13316,100134.0,07/15/2008 12:00:00 AM,Rogers,365.4,275.5,317.3,42.0213,-87.6666
13318,87595.0,06/21/2010 12:00:00 AM,Calumet,2419.6,79.4,438.3,41.7142,-87.5299
13319,94619.0,05/19/2015 12:00:00 AM,Howard,5.0,5.0,5.0,42.0188,-87.6663
13320,114101.0,09/01/2016 09:35:00 AM,Osterman,308.0,387.0,345.2,41.9877,-87.6545
13321,100559.0,07/29/2008 12:00:00 AM,Rogers,222.4,325.5,269.1,42.0213,-87.6666
13322,100521.0,07/28/2008 12:00:00 AM,57th Street,7.5,10.6,8.9,41.7911,-87.5797
13325,92079.0,08/25/2009 12:00:00 AM,Howard,6.2,6.3,6.2,42.0188,-87.6663
13329,112602.0,08/07/2012 12:00:00 AM,63rd Street,13.4,13.5,13.4,41.7827,-87.5748
13331,95323.0,06/05/2015 12:00:00 AM,Juneway,25.0,24.0,24.5,42.0224,-87.6674
13332,112684.0,05/31/2016 10:30:00 AM,Leone,11.0,25.0,16.6,42.0131,-87.6635
13333,109468.0,08/23/2013 12:00:00 AM,Montrose,411.0,378.0,394.2,41.9655,-87.6385
13334,99093.0,08/06/2007 12:00:00 AM,57th Street,228.2,53.8,110.8,41.7911,-87.5797
13336,107070.0,08/02/2013 12:00:00 AM,Oak Street,630.0,222.0,374.0,41.9032,-87.6235
13339,108624.0,07/06/2012 12:00:00 AM,Howard,3.1,5.2,4.0,42.0188,-87.6663
13340,104549.0,06/13/2006 12:00:00 AM,Lane,1.0,1.0,1.0,41.9877,-87.6545
13341,99339.0,07/13/2007 12:00:00 AM,Lane,25.9,40.2,32.3,41.9877,-87.6545
13342,89090.0,06/08/2010 12:00:00 AM,North Avenue,43.5,25.9,33.6,41.9148,-87.6273
13343,92207.0,08/31/2009 12:00:00 AM,North Avenue,29.2,40.2,34.3,41.9148,-87.6273
13346,101935.0,06/04/2009 12:00:00 AM,Juneway,9.7,7.4,8.5,42.0224,-87.6674
13347,108608.0,07/06/2012 12:00:00 AM,63rd Street,410.6,686.7,531.0,41.7827,-87.5748
13349,93099.0,07/06/2015 12:00:00 AM,South Shore,21.0,24.0,22.4,41.7689,-87.5636
13350,106457.0,06/21/2012 12:00:00 AM,63rd Street,20.1,18.3,19.2,41.7827,-87.5748
13351,88938.0,07/10/2010 12:00:00 AM,North Avenue,5.2,15.6,9.0,41.9148,-87.6273
13352,105282.0,07/10/2014 12:00:00 AM,Foster,479.0,57.0,165.2,41.9785,-87.6515
13354,94201.0,08/06/2009 12:00:00 AM,South Shore,160.7,69.7,105.8,41.7689,-87.5636
13355,96503.0,07/12/2011 12:00:00 AM,Juneway,10.9,8.4,9.6,42.0224,-87.6674
13356,92416.0,05/22/2009 12:00:00 AM,South Shore,75.7,42.0,56.4,41.7689,-87.5636
13357,96878.0,08/27/2013 12:00:00 AM,Leone,10.0,13.0,11.4,42.0131,-87.6635
13358,101525.0,06/11/2009 12:00:00 AM,Foster,9.8,9.6,9.7,41.9785,-87.6515
13359,103426.0,08/28/2006 12:00:00 AM,Leone,517.2,461.1,488.3,42.0131,-87.6635
13360,113329.0,07/13/2016 09:50:00 AM,Fargo,6.0,2.0,3.5,42.0161,-87.6647
13361,90756.0,07/14/2010 12:00:00 AM,Oakwood,38.8,32.7,35.6,41.8211,-87.5976
13362,88759.0,07/01/2010 12:00:00 AM,Montrose,21.8,36.4,28.2,41.9655,-87.6385
13363,101745.0,06/30/2008 12:00:00 AM,Juneway,238.2,167.4,199.7,42.0224,-87.6674
13364,99135.0,08/08/2007 12:00:00 AM,Calumet,32.7,37.3,34.9,41.7142,-87.5299
13365,101389.0,08/26/2007 12:00:00 AM,South Shore,261.3,1203.3,560.7,41.7689,-87.5636
13366,88472.0,07/26/2010 12:00:00 AM,North Avenue,14.4,18.3,16.2,41.9148,-87.6273
13367,94734.0,08/10/2015 12:00:00 AM,57th Street,29.0,88.0,50.5,41.7911,-87.5797
13369,100673.0,08/15/2007 12:00:00 AM,South Shore,27.5,56.3,39.3,41.7689,-87.5636
13370,112419.0,07/15/2013 12:00:00 AM,Rogers,10.0,8.0,8.9,42.0213,-87.6666
13371,91491.0,06/26/2009 12:00:00 AM,Osterman,1732.9,1553.1,1640.5,41.9877,-87.6545
13372,95627.0,06/09/2015 12:00:00 AM,Montrose,62.0,40.0,49.8,41.9655,-87.6385
13373,105287.0,07/10/2014 12:00:00 AM,Howard,2.0,4.0,2.8,42.0188,-87.6663
13374,106725.0,06/27/2014 12:00:00 AM,Oak Street,31.0,23.0,26.7,41.9032,-87.6235
13375,96333.0,08/15/2011 12:00:00 AM,Oakwood,32.4,20.1,25.5,41.8211,-87.5976
13376,96119.0,08/05/2011 12:00:00 AM,North Avenue,11.0,2.0,4.7,41.9148,-87.6273
13377,101180.0,08/06/2008 12:00:00 AM,Ohio Street,26.5,44.1,34.2,41.8935,-87.6152
13378,105635.0,07/03/2013 12:00:00 AM,Oakwood,20.0,8.0,12.6,41.8211,-87.5976
13379,110719.0,08/08/2012 12:00:00 AM,Leone,117.8,96.4,106.6,42.0131,-87.6635
13381,92100.0,08/26/2009 12:00:00 AM,Loyola,344.8,78.0,164.0,42.0131,-87.6635
13383,102363.0,07/08/2008 12:00:00 AM,North Shore,8.5,8.5,8.5,42.0027,-87.6564
13384,107286.0,06/30/2012 12:00:00 AM,Calumet,13.0,17.3,15.0,41.7142,-87.5299
13385,109771.0,08/18/2011 12:00:00 AM,Leone,122.3,117.8,120.0,42.0131,-87.6635
13386,93495.0,07/13/2015 12:00:00 AM,North Avenue,461.0,461.0,461.0,41.9148,-87.6273
13387,113314.0,07/13/2016 07:20:00 AM,South Shore,649.0,687.0,667.7,41.7689,-87.5636
13388,113599.0,08/01/2016 09:40:00 AM,Oakwood,35.0,14.0,22.1,41.8211,-87.5976
13389,105412.0,09/12/2013 12:00:00 AM,North Avenue,105.0,78.0,90.5,41.9148,-87.6273
13390,104388.0,08/03/2006 12:00:00 AM,Oak Street,56.5,110.6,79.0,41.9032,-87.6235
13392,95871.0,07/31/2015 12:00:00 AM,Calumet,23.0,54.0,35.2,41.7142,-87.5299
13393,114136.0,09/16/2016 08:30:00 AM,Humboldt,1.0,1.0,1.0,41.90643,-87.703717
13394,107369.0,07/19/2012 12:00:00 AM,Ohio Street,14.6,9.8,12.0,41.8935,-87.6152
13395,101864.0,06/01/2009 12:00:00 AM,Howard,2.0,2.0,2.0,42.0188,-87.6663
13396,95394.0,08/25/2015 12:00:00 AM,Oak Street,27.0,9.0,15.6,41.9032,-87.6235
13397,94894.0,05/27/2015 12:00:00 AM,12th Street,12.0,3.0,6.0,41.8638,-87.6083
13398,94872.0,05/26/2015 12:00:00 AM,12th Street,238.0,225.0,231.4,41.8638,-87.6083
13399,104674.0,06/30/2006 12:00:00 AM,57th Street,35.0,41.2,38.0,41.7911,-87.5797
13400,99805.0,08/27/2008 12:00:00 AM,Foster,22.8,19.7,21.2,41.9785,-87.6515
13401,103202.0,05/31/2006 12:00:00 AM,Rogers,6.3,11.0,8.3,42.0213,-87.6666
13402,97294.0,08/31/2013 12:00:00 AM,South Shore,1733.0,190.0,573.8,41.7689,-87.5636
13404,88355.0,07/20/2010 12:00:00 AM,Osterman,261.3,238.2,249.5,41.9877,-87.6545
13405,102902.0,08/21/2006 12:00:00 AM,Leone,26.2,30.1,28.1,42.0131,-87.6635
13406,101663.0,08/27/2007 12:00:00 AM,North Shore,248.9,191.8,218.5,42.0027,-87.6564
13407,113807.0,08/12/2016 07:34:00 AM,Foster,3.0,10.0,5.5,41.9785,-87.6515
13408,105044.0,08/13/2012 12:00:00 AM,Calumet,117.8,16.9,44.6,41.7142,-87.5299
13409,113408.0,07/19/2016 09:50:00 AM,Ohio Street,1.0,6.0,2.4,41.8935,-87.6152
13411,101632.0,06/16/2009 12:00:00 AM,57th Street,980.4,1553.1,1234.0,41.7911,-87.5797
13412,111259.0,06/26/2013 12:00:00 AM,Leone,117.0,88.0,101.5,42.0131,-87.6635
13413,103166.0,05/30/2006 12:00:00 AM,North Avenue,1.0,4.1,2.0,41.9148,-87.6273
13414,106390.0,06/18/2012 12:00:00 AM,South Shore,79.8,95.9,87.5,41.7689,-87.5636
13416,102257.0,06/19/2009 12:00:00 AM,Oakwood,613.1,579.4,596.0,41.8211,-87.5976
13418,93656.0,08/30/2014 12:00:00 AM,South Shore,34.0,69.0,48.4,41.7689,-87.5636
13419,104745.0,07/03/2006 12:00:00 AM,63rd Street,26.9,40.4,33.0,41.7827,-87.5748
13420,107209.0,06/04/2014 12:00:00 AM,Oak Street,16.0,13.0,14.4,41.9032,-87.6235
13422,96691.0,07/21/2011 12:00:00 AM,North Avenue,3.1,7.4,4.8,41.9148,-87.6273
13425,99749.0,06/02/2008 12:00:00 AM,Montrose,37.9,52.0,44.4,41.9655,-87.6385
13426,102611.0,06/09/2009 12:00:00 AM,Osterman,38.8,21.6,28.9,41.9877,-87.6545
13427,111756.0,05/30/2014 12:00:00 AM,63rd Street,148.0,117.0,131.6,41.7827,-87.5748
13428,108839.0,07/28/2014 12:00:00 AM,North Avenue,71.0,108.0,87.6,41.9148,-87.6273
13429,100392.0,07/17/2008 12:00:00 AM,Ohio Street,10.9,13.4,12.1,41.8935,-87.6152
13430,107355.0,07/03/2012 12:00:00 AM,63rd Street,41.0,12.2,22.4,41.7827,-87.5748
13432,102684.0,05/24/2006 12:00:00 AM,Ohio Street,11.0,13.5,12.2,41.8935,-87.6152
13433,87663.0,06/24/2010 12:00:00 AM,Ohio Street,75.4,70.3,72.8,41.8935,-87.6152
13437,93572.0,07/17/2015 12:00:00 AM,63rd Street,5.0,10.0,7.1,41.7827,-87.5748
13438,93853.0,09/03/2014 12:00:00 AM,Calumet,26.0,12.0,17.7,41.7142,-87.5299
13439,91574.0,06/30/2009 12:00:00 AM,57th Street,1203.3,1046.2,1122.0,41.7911,-87.5797
13440,101205.0,08/07/2008 12:00:00 AM,Foster,344.8,579.4,447.0,41.9785,-87.6515
13441,90830.0,09/01/2010 12:00:00 AM,South Shore,133.3,59.1,88.8,41.7689,-87.5636
13442,91454.0,06/24/2009 12:00:00 AM,Juneway,1.0,3.0,1.7,42.0224,-87.6674
13443,106855.0,06/27/2012 12:00:00 AM,Montrose,39.3,27.9,33.1,41.9655,-87.6385
13444,104238.0,06/27/2006 12:00:00 AM,Rainbow,129.6,115.3,122.2,41.758,-87.551
13445,89740.0,08/17/2010 12:00:00 AM,North Avenue,30.5,14.5,21.0,41.9148,-87.6273
13448,88531.0,07/29/2010 12:00:00 AM,Oak Street,145.5,102.6,122.2,41.9032,-87.6235
13451,102871.0,07/25/2006 12:00:00 AM,Howard,23.2,14.8,18.5,42.0188,-87.6663
13452,100258.0,06/09/2008 12:00:00 AM,Rogers,30.5,27.5,29.0,42.0213,-87.6666
13454,112164.0,05/23/2012 12:00:00 AM,Montrose Dog,1.0,1.0,1.0,41.96869,-87.642617
13455,108222.0,05/21/2014 12:00:00 AM,Oak Street,9.0,9.0,9.0,41.9032,-87.6235
13457,103204.0,06/01/2006 12:00:00 AM,Calumet,7.5,11.0,9.1,41.7142,-87.5299
13458,113384.0,07/18/2016 07:32:00 AM,Oakwood,3.0,1.0,1.7,41.8211,-87.5976
13459,97785.0,07/13/2006 12:00:00 AM,Fargo,1119.9,43.5,220.7,42.0161,-87.6647
13460,113013.0,06/22/2016 06:30:00 AM,Calumet,20.0,20.0,20.0,41.7142,-87.5299
13461,112846.0,06/10/2016 08:25:00 AM,12th Street,206.0,159.0,181.0,41.8638,-87.6083
13462,104582.0,06/14/2006 12:00:00 AM,Juneway,22.8,29.5,25.9,42.0224,-87.6674
13463,94615.0,05/19/2015 12:00:00 AM,Osterman,4.0,2.0,2.8,41.9877,-87.6545
13465,100122.0,07/15/2008 12:00:00 AM,Ohio Street,6.3,5.2,5.7,41.8935,-87.6152
13466,101719.0,08/30/2007 12:00:00 AM,63rd Street,290.9,410.6,345.6,41.7827,-87.5748
13467,108842.0,07/28/2014 12:00:00 AM,Foster,261.0,222.0,240.7,41.9785,-87.6515
13468,103968.0,07/05/2007 12:00:00 AM,63rd Street,816.4,648.8,727.8,41.7827,-87.5748
13469,100789.0,06/18/2008 12:00:00 AM,Foster,18.5,23.3,20.8,41.9785,-87.6515
13470,91118.0,07/20/2009 12:00:00 AM,Oakwood,17.1,7.5,11.3,41.8211,-87.5976
13471,107169.0,06/02/2014 12:00:00 AM,Montrose,75.0,20.0,38.7,41.9655,-87.6385
13472,90684.0,06/10/2011 12:00:00 AM,Leone,325.5,185.0,245.4,42.0131,-87.6635
13473,90247.0,06/27/2011 12:00:00 AM,Oakwood,30.1,68.9,45.5,41.8211,-87.5976
13474,107964.0,08/15/2013 12:00:00 AM,Montrose,124.0,110.0,116.8,41.9655,-87.6385
13476,102116.0,08/18/2008 12:00:00 AM,63rd Street,13.1,14.6,13.8,41.7827,-87.5748
13477,98949.0,07/30/2007 12:00:00 AM,Rogers,16.0,15.6,15.8,42.0213,-87.6666
13478,104303.0,07/31/2006 12:00:00 AM,57th Street,34.6,17.3,24.5,41.7911,-87.5797
13479,109541.0,06/18/2015 12:00:00 AM,Leone,1.0,1.0,1.0,42.0131,-87.6635
13480,94999.0,08/17/2015 12:00:00 AM,Calumet,10.0,22.0,14.8,41.7142,-87.5299
13481,90088.0,06/20/2011 12:00:00 AM,Calumet,128.1,115.3,121.5,41.7142,-87.5299
13482,103247.0,07/26/2006 12:00:00 AM,Fargo,22.6,14.6,18.2,42.0161,-87.6647
13483,109950.0,08/04/2014 12:00:00 AM,North Avenue,26.0,21.0,23.4,41.9148,-87.6273
13484,102890.0,08/21/2006 12:00:00 AM,North Avenue,34.5,46.4,40.0,41.9148,-87.6273
13485,113224.0,07/07/2016 06:25:00 AM,Calumet,387.0,365.0,375.8,41.7142,-87.5299
13486,91001.0,07/15/2009 12:00:00 AM,63rd Street,2419.6,2419.6,2419.6,41.7827,-87.5748
13489,107916.0,08/08/2013 12:00:00 AM,Oakwood,1986.0,2420.0,2192.3,41.8211,-87.5976
13494,102446.0,08/22/2008 12:00:00 AM,Rogers,39.1,3.1,11.0,42.0213,-87.6666
13495,112814.0,06/08/2016 10:35:00 AM,Fargo,2.0,11.0,4.7,42.0161,-87.6647
13496,96560.0,07/15/2011 12:00:00 AM,Montrose Dog,28.8,88.2,50.4,41.96869,-87.642617
13497,110461.0,07/09/2014 12:00:00 AM,63rd Street,96.0,276.0,162.8,41.7827,-87.5748
13498,91320.0,07/29/2009 12:00:00 AM,Calumet,866.4,1732.4,1225.1,41.7142,-87.5299
13502,93607.0,08/27/2014 12:00:00 AM,Howard,25.0,25.0,25.0,42.0188,-87.6663
13503,100286.0,06/11/2008 12:00:00 AM,57th Street,1.0,2.0,1.4,41.7911,-87.5797
13505,96795.0,07/26/2011 12:00:00 AM,Oakwood,9.8,27.9,16.5,41.8211,-87.5976
13506,96849.0,08/26/2013 12:00:00 AM,North Avenue,142.0,57.0,90.0,41.9148,-87.6273
13507,96415.0,07/08/2011 12:00:00 AM,Juneway,7.5,5.2,6.2,42.0224,-87.6674
13508,111488.0,06/11/2012 12:00:00 AM,Calumet,17.3,17.5,17.4,41.7142,-87.5299
13509,108423.0,07/13/2012 12:00:00 AM,Foster,488.4,378.4,429.9,41.9785,-87.6515
13510,91818.0,07/10/2009 12:00:00 AM,Loyola,18.7,21.3,20.0,42.0131,-87.6635
13511,88182.0,06/02/2010 12:00:00 AM,Ohio Street,178.2,816.4,381.4,41.8935,-87.6152
13512,108463.0,09/04/2015 12:00:00 AM,Montrose Dog,81.0,79.0,80.0,41.96869,-87.642617
13513,101154.0,06/24/2008 12:00:00 AM,Montrose,14.5,30.5,21.0,41.9655,-87.6385
13514,102405.0,07/10/2008 12:00:00 AM,Lane,9.8,11.0,10.4,41.9877,-87.6545
13515,106239.0,07/29/2013 12:00:00 AM,Rogers,15.0,6.0,9.5,42.0213,-87.6666
13516,96257.0,08/11/2011 12:00:00 AM,Leone,8.5,2.0,4.1,42.0131,-87.6635
13518,105408.0,09/12/2013 12:00:00 AM,12th Street,2420.0,2420.0,2420.0,41.8638,-87.6083
13519,90301.0,06/29/2011 12:00:00 AM,Osterman,5.2,2.0,3.2,41.9877,-87.6545
13522,96894.0,08/28/2013 12:00:00 AM,North Avenue,40.0,45.0,42.4,41.9148,-87.6273
13523,107871.0,08/06/2013 12:00:00 AM,Oakwood,6.0,29.0,13.2,41.8211,-87.5976
13526,105373.0,07/14/2014 12:00:00 AM,Leone,2.0,29.0,7.6,42.0131,-87.6635
13527,90506.0,06/02/2011 12:00:00 AM,Osterman,24.3,22.8,23.5,41.9877,-87.6545
13530,91430.0,06/23/2009 12:00:00 AM,Rogers,8.4,5.2,6.6,42.0213,-87.6666
13531,113035.0,06/23/2016 06:55:00 AM,Rainbow,461.0,525.0,492.0,41.758,-87.551
13532,101073.0,06/20/2008 12:00:00 AM,Loyola,10.8,2.0,4.6,42.0131,-87.6635
13533,92925.0,08/11/2014 12:00:00 AM,Juneway,260.0,361.0,306.4,42.0224,-87.6674
13534,99046.0,08/04/2007 12:00:00 AM,63rd Street,488.4,436.0,461.5,41.7827,-87.5748
13535,90146.0,06/22/2011 12:00:00 AM,Foster,8.6,9.8,9.2,41.9785,-87.6515
13536,88402.0,07/23/2010 12:00:00 AM,Calumet,7.5,8.6,8.0,41.7142,-87.5299
13537,97755.0,07/12/2006 12:00:00 AM,Lane,98.7,28.8,53.3,41.9877,-87.6545
13538,92815.0,06/29/2015 12:00:00 AM,63rd Street,119.0,435.0,227.5,41.7827,-87.5748
13539,88607.0,08/02/2010 12:00:00 AM,Oakwood,1.0,1.0,1.0,41.8211,-87.5976
13541,103739.0,06/19/2006 12:00:00 AM,Rainbow,32.7,36.4,34.5,41.758,-87.551
13542,109545.0,06/18/2015 12:00:00 AM,Juneway,2.0,1.0,1.4,42.0224,-87.6674
13543,93569.0,07/17/2015 12:00:00 AM,Calumet,15.0,45.0,26.0,41.7142,-87.5299
13544,93224.0,08/20/2014 12:00:00 AM,South Shore,19.0,22.0,20.4,41.7689,-87.5636
13545,89929.0,08/26/2010 12:00:00 AM,Juneway,77.6,82.3,79.9,42.0224,-87.6674
13546,92790.0,06/27/2015 12:00:00 AM,Juneway,57.0,91.0,72.0,42.0224,-87.6674
13547,104473.0,06/01/2007 12:00:00 AM,Oak Street,816.4,980.4,894.6,41.9032,-87.6235
13548,107043.0,08/01/2013 12:00:00 AM,Oakwood,73.0,47.0,58.6,41.8211,-87.5976
13549,102152.0,08/19/2008 12:00:00 AM,Loyola,42.2,36.4,39.2,42.0131,-87.6635
13550,94640.0,05/20/2015 12:00:00 AM,Howard,39.0,13.0,22.5,42.0188,-87.6663
13551,104275.0,06/28/2006 12:00:00 AM,Lane,6.3,6.3,6.3,41.9877,-87.6545
13553,96244.0,08/11/2011 12:00:00 AM,57th Street,21.4,12.2,16.2,41.7911,-87.5797
13554,105135.0,08/17/2012 12:00:00 AM,Calumet,191.8,129.6,157.7,41.7142,-87.5299
13555,88222.0,06/04/2010 12:00:00 AM,Ohio Street,360.9,46.4,129.4,41.8935,-87.6152
13557,112806.0,06/08/2016 06:22:00 AM,Oak Street,37.0,24.0,29.8,41.9032,-87.6235
13558,103917.0,05/29/2007 12:00:00 AM,Calumet,50.4,14.6,27.1,41.7142,-87.5299
13561,96703.0,07/22/2011 12:00:00 AM,Rainbow,1986.3,365.4,851.9,41.758,-87.551
13562,89753.0,08/18/2010 12:00:00 AM,63rd Street,59.1,33.7,44.6,41.7827,-87.5748
13565,107737.0,07/21/2014 12:00:00 AM,Oakwood,2.0,2.0,2.0,41.8211,-87.5976
13566,89872.0,08/24/2010 12:00:00 AM,South Shore,59.4,65.0,62.1,41.7689,-87.5636
13567,104479.0,06/01/2007 12:00:00 AM,Lane,325.5,108.6,188.0,41.9877,-87.6545
13568,110474.0,07/09/2013 12:00:00 AM,57th Street,33.0,24.0,28.1,41.7911,-87.5797
13569,89035.0,08/14/2009 12:00:00 AM,Rainbow,25.9,73.8,43.7,41.758,-87.551
13571,101772.0,08/12/2008 12:00:00 AM,Loyola,13.5,9.7,11.4,42.0131,-87.6635
13572,99941.0,06/05/2008 12:00:00 AM,Loyola,14.6,22.8,18.2,42.0131,-87.6635
13574,98311.0,08/16/2006 12:00:00 AM,South Shore,19.9,27.2,23.3,41.7689,-87.5636
13576,112983.0,06/20/2016 09:50:00 AM,Montrose,71.0,71.0,71.0,41.9655,-87.6385
13578,108442.0,09/03/2015 12:00:00 AM,Montrose Dog,4.0,3.0,3.5,41.96869,-87.642617
13579,91615.0,07/01/2009 12:00:00 AM,Juneway,31.5,41.0,35.9,42.0224,-87.6674
13581,88630.0,08/03/2010 12:00:00 AM,Ohio Street,15.8,18.7,17.2,41.8935,-87.6152
13582,88212.0,06/03/2010 12:00:00 AM,Rogers,151.5,172.3,161.6,42.0213,-87.6666
13584,105212.0,06/04/2012 12:00:00 AM,Juneway,727.0,727.0,727.0,42.0224,-87.6674
13587,109789.0,08/19/2011 12:00:00 AM,Montrose,186.0,214.3,199.6,41.9655,-87.6385
13589,100551.0,07/29/2008 12:00:00 AM,Osterman,14.5,27.9,20.1,41.9877,-87.6545
13591,106174.0,07/26/2013 12:00:00 AM,Juneway,7.0,6.0,6.5,42.0224,-87.6674
13592,98295.0,07/21/2006 12:00:00 AM,Oak Street,15.5,33.7,22.9,41.9032,-87.6235
13593,104062.0,06/07/2006 12:00:00 AM,Rogers,307.6,461.1,376.6,42.0213,-87.6666
